date,datatype,value,attributes,station
2019-09-09T00:00:00,WDF2,150,",,W,",GHCND:USW00014764
2019-09-09T00:00:00,WDF5,160,",,W,",GHCND:USW00014764
2019-09-09T00:00:00,WSF2,58,",,W,",GHCND:USW00014764
2019-09-09T00:00:00,WSF5,72,",,W,",GHCND:USW00014764
2019-09-10T00:00:00,AWND,27,",,W,",GHCND:USW00014764
2019-09-10T00:00:00,PRCP,0,"T,,W,2400",GHCND:USW00014764
2019-09-10T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-10T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-10T00:00:00,TAVG,144,"H,,S,",GHCND:USW00014764
2019-09-10T00:00:00,TMAX,200,",,W,2400",GHCND:USW00014764
2019-09-10T00:00:00,TMIN,78,",,W,2400",GHCND:USW00014764
2019-09-10T00:00:00,WDF2,200,",,W,",GHCND:USW00014764
2019-09-10T00:00:00,WDF5,200,",,W,",GHCND:USW00014764
2019-09-10T00:00:00,WSF2,67,",,W,",GHCND:USW00014764
2019-09-10T00:00:00,WSF5,85,",,W,",GHCND:USW00014764
2019-09-11T00:00:00,AWND,35,",,W,",GHCND:USW00014764
2019-09-11T00:00:00,PRCP,5,",,W,2400",GHCND:USW00014764
2019-09-11T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-11T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-11T00:00:00,TAVG,213,"H,,S,",GHCND:USW00014764
2019-09-11T00:00:00,TMAX,294,",,W,2400",GHCND:USW00014764
2019-09-11T00:00:00,TMIN,178,",,W,2400",GHCND:USW00014764
2019-09-11T00:00:00,WDF2,280,",,W,",GHCND:USW00014764
2019-09-11T00:00:00,WDF5,250,",,W,",GHCND:USW00014764
2019-09-11T00:00:00,WSF2,81,",,W,",GHCND:USW00014764
2019-09-11T00:00:00,WSF5,107,",,W,",GHCND:USW00014764
2019-09-11T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2019-09-12T00:00:00,AWND,34,",,W,",GHCND:USW00014764
2019-09-12T00:00:00,PRCP,0,"T,,W,2400",GHCND:USW00014764
2019-09-12T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-12T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-12T00:00:00,TAVG,178,"H,,S,",GHCND:USW00014764
2019-09-12T00:00:00,TMAX,200,",,W,2400",GHCND:USW00014764
2019-09-12T00:00:00,TMIN,89,",,W,2400",GHCND:USW00014764
2019-09-12T00:00:00,WDF2,20,",,W,",GHCND:USW00014764
2019-09-12T00:00:00,WDF5,20,",,W,",GHCND:USW00014764
2019-09-12T00:00:00,WSF2,89,",,W,",GHCND:USW00014764
2019-09-12T00:00:00,WSF5,121,",,W,",GHCND:USW00014764
2019-09-13T00:00:00,AWND,27,",,W,",GHCND:USW00014764
2019-09-13T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-09-13T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-13T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-13T00:00:00,TAVG,135,"H,,S,",GHCND:USW00014764
2019-09-13T00:00:00,TMAX,183,",,W,2400",GHCND:USW00014764
2019-09-13T00:00:00,TMIN,78,",,W,2400",GHCND:USW00014764
2019-09-13T00:00:00,WDF2,140,",,W,",GHCND:USW00014764
2019-09-13T00:00:00,WDF5,40,",,W,",GHCND:USW00014764
2019-09-13T00:00:00,WSF2,63,",,W,",GHCND:USW00014764
2019-09-13T00:00:00,WSF5,81,",,W,",GHCND:USW00014764
2019-09-14T00:00:00,AWND,28,",,W,",GHCND:USW00014764
2019-09-14T00:00:00,PRCP,0,"T,,W,2400",GHCND:USW00014764
2019-09-14T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-14T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-14T00:00:00,TAVG,127,"H,,S,",GHCND:USW00014764
2019-09-14T00:00:00,TMAX,178,",,W,2400",GHCND:USW00014764
2019-09-14T00:00:00,TMIN,61,",,W,2400",GHCND:USW00014764
2019-09-14T00:00:00,WDF2,200,",,W,",GHCND:USW00014764
2019-09-14T00:00:00,WDF5,210,",,W,",GHCND:USW00014764
2019-09-14T00:00:00,WSF2,67,",,W,",GHCND:USW00014764
2019-09-14T00:00:00,WSF5,98,",,W,",GHCND:USW00014764
2019-09-15T00:00:00,AWND,34,",,W,",GHCND:USW00014764
2019-09-15T00:00:00,PRCP,0,"T,,W,2400",GHCND:USW00014764
2019-09-15T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-15T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-15T00:00:00,TAVG,194,"H,,S,",GHCND:USW00014764
2019-09-15T00:00:00,TMAX,250,",,W,2400",GHCND:USW00014764
2019-09-15T00:00:00,TMIN,144,",,W,2400",GHCND:USW00014764
2019-09-15T00:00:00,WDF2,260,",,W,",GHCND:USW00014764
2019-09-15T00:00:00,WDF5,230,",,W,",GHCND:USW00014764
2019-09-15T00:00:00,WSF2,81,",,W,",GHCND:USW00014764
2019-09-15T00:00:00,WSF5,107,",,W,",GHCND:USW00014764
2019-09-16T00:00:00,AWND,30,",,W,",GHCND:USW00014764
2019-09-16T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-09-16T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-16T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-16T00:00:00,TAVG,169,"H,,S,",GHCND:USW00014764
2019-09-16T00:00:00,TMAX,217,",,W,2400",GHCND:USW00014764
2019-09-16T00:00:00,TMIN,111,",,W,2400",GHCND:USW00014764
2019-09-16T00:00:00,WDF2,290,",,W,",GHCND:USW00014764
2019-09-16T00:00:00,WDF5,290,",,W,",GHCND:USW00014764
2019-09-16T00:00:00,WSF2,76,",,W,",GHCND:USW00014764
2019-09-16T00:00:00,WSF5,107,",,W,",GHCND:USW00014764
2019-09-17T00:00:00,AWND,35,",,W,",GHCND:USW00014764
2019-09-17T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-09-17T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-17T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-17T00:00:00,TAVG,141,"H,,S,",GHCND:USW00014764
2019-09-17T00:00:00,TMAX,194,",,W,2400",GHCND:USW00014764
2019-09-17T00:00:00,TMIN,72,",,W,2400",GHCND:USW00014764
2019-09-17T00:00:00,WDF2,360,",,W,",GHCND:USW00014764
2019-09-17T00:00:00,WDF5,20,",,W,",GHCND:USW00014764
2019-09-17T00:00:00,WSF2,72,",,W,",GHCND:USW00014764
2019-09-17T00:00:00,WSF5,103,",,W,",GHCND:USW00014764
2019-09-18T00:00:00,AWND,27,",,W,",GHCND:USW00014764
2019-09-18T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-09-18T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-18T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-18T00:00:00,TAVG,126,"H,,S,",GHCND:USW00014764
2019-09-18T00:00:00,TMAX,172,",,W,2400",GHCND:USW00014764
2019-09-18T00:00:00,TMIN,44,",,W,2400",GHCND:USW00014764
2019-09-18T00:00:00,WDF2,30,",,W,",GHCND:USW00014764
2019-09-18T00:00:00,WDF5,30,",,W,",GHCND:USW00014764
2019-09-18T00:00:00,WSF2,67,",,W,",GHCND:USW00014764
2019-09-18T00:00:00,WSF5,89,",,W,",GHCND:USW00014764
2019-09-19T00:00:00,AWND,19,",,W,",GHCND:USW00014764
2019-09-19T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-09-19T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-19T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-19T00:00:00,TAVG,110,"H,,S,",GHCND:USW00014764
2019-09-19T00:00:00,TMAX,200,",,W,2400",GHCND:USW00014764
2019-09-19T00:00:00,TMIN,33,",,W,2400",GHCND:USW00014764
2019-09-19T00:00:00,WDF2,190,",,W,",GHCND:USW00014764
2019-09-19T00:00:00,WDF5,170,",,W,",GHCND:USW00014764
2019-09-19T00:00:00,WSF2,58,",,W,",GHCND:USW00014764
2019-09-19T00:00:00,WSF5,76,",,W,",GHCND:USW00014764
2019-09-20T00:00:00,AWND,23,",,W,",GHCND:USW00014764
2019-09-20T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-09-20T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-20T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-20T00:00:00,TAVG,154,"H,,S,",GHCND:USW00014764
2019-09-20T00:00:00,TMAX,272,",,W,2400",GHCND:USW00014764
2019-09-20T00:00:00,TMIN,56,",,W,2400",GHCND:USW00014764
2019-09-20T00:00:00,WDF2,310,",,W,",GHCND:USW00014764
2019-09-20T00:00:00,WDF5,300,",,W,",GHCND:USW00014764
2019-09-20T00:00:00,WSF2,54,",,W,",GHCND:USW00014764
2019-09-20T00:00:00,WSF5,76,",,W,",GHCND:USW00014764
2019-09-21T00:00:00,AWND,18,",,W,",GHCND:USW00014764
2019-09-21T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-09-21T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-21T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-21T00:00:00,TAVG,198,"H,,S,",GHCND:USW00014764
2019-09-21T00:00:00,TMAX,278,",,W,2400",GHCND:USW00014764
2019-09-21T00:00:00,TMIN,122,",,W,2400",GHCND:USW00014764
2019-09-21T00:00:00,WDF2,160,",,W,",GHCND:USW00014764
2019-09-21T00:00:00,WDF5,160,",,W,",GHCND:USW00014764
2019-09-21T00:00:00,WSF2,58,",,W,",GHCND:USW00014764
2019-09-21T00:00:00,WSF5,72,",,W,",GHCND:USW00014764
2019-09-22T00:00:00,AWND,22,",,W,",GHCND:USW00014764
2019-09-22T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-09-22T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-22T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-22T00:00:00,TAVG,193,"H,,S,",GHCND:USW00014764
2019-09-22T00:00:00,TMAX,267,",,W,2400",GHCND:USW00014764
2019-09-22T00:00:00,TMIN,128,",,W,2400",GHCND:USW00014764
2019-09-22T00:00:00,WDF2,150,",,W,",GHCND:USW00014764
2019-09-22T00:00:00,WDF5,130,",,W,",GHCND:USW00014764
2019-09-22T00:00:00,WSF2,58,",,W,",GHCND:USW00014764
2019-09-22T00:00:00,WSF5,72,",,W,",GHCND:USW00014764
2019-09-22T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2019-09-23T00:00:00,AWND,38,",,W,",GHCND:USW00014764
2019-09-23T00:00:00,PRCP,3,",,W,2400",GHCND:USW00014764
2019-09-23T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-23T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-23T00:00:00,TAVG,237,"H,,S,",GHCND:USW00014764
2019-09-23T00:00:00,TMAX,317,",,W,2400",GHCND:USW00014764
2019-09-23T00:00:00,TMIN,200,",,W,2400",GHCND:USW00014764
2019-09-23T00:00:00,WDF2,260,",,W,",GHCND:USW00014764
2019-09-23T00:00:00,WDF5,230,",,W,",GHCND:USW00014764
2019-09-23T00:00:00,WSF2,81,",,W,",GHCND:USW00014764
2019-09-23T00:00:00,WSF5,121,",,W,",GHCND:USW00014764
2019-09-24T00:00:00,AWND,35,",,W,",GHCND:USW00014764
2019-09-24T00:00:00,PRCP,0,"T,,W,2400",GHCND:USW00014764
2019-09-24T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-24T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-24T00:00:00,TAVG,218,"H,,S,",GHCND:USW00014764
2019-09-24T00:00:00,TMAX,267,",,W,2400",GHCND:USW00014764
2019-09-24T00:00:00,TMIN,111,",,W,2400",GHCND:USW00014764
2019-09-24T00:00:00,WDF2,290,",,W,",GHCND:USW00014764
2019-09-24T00:00:00,WDF5,280,",,W,",GHCND:USW00014764
2019-09-24T00:00:00,WSF2,103,",,W,",GHCND:USW00014764
2019-09-24T00:00:00,WSF5,130,",,W,",GHCND:USW00014764
2019-09-24T00:00:00,WT03,1,",,W,",GHCND:USW00014764
2019-09-25T00:00:00,AWND,18,",,W,",GHCND:USW00014764
2019-09-25T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-09-25T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-25T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-25T00:00:00,TAVG,154,"H,,S,",GHCND:USW00014764
2019-09-25T00:00:00,TMAX,217,",,W,2400",GHCND:USW00014764
2019-09-25T00:00:00,TMIN,89,",,W,2400",GHCND:USW00014764
2019-09-25T00:00:00,WDF2,140,",,W,",GHCND:USW00014764
2019-09-25T00:00:00,WDF5,160,",,W,",GHCND:USW00014764
2019-09-25T00:00:00,WSF2,54,",,W,",GHCND:USW00014764
2019-09-25T00:00:00,WSF5,63,",,W,",GHCND:USW00014764
2019-09-26T00:00:00,AWND,25,",,W,",GHCND:USW00014764
2019-09-26T00:00:00,PRCP,64,",,W,2400",GHCND:USW00014764
2019-09-26T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-26T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-26T00:00:00,TAVG,151,"H,,S,",GHCND:USW00014764
2019-09-26T00:00:00,TMAX,222,",,W,2400",GHCND:USW00014764
2019-09-26T00:00:00,TMIN,89,",,W,2400",GHCND:USW00014764
2019-09-26T00:00:00,WDF2,170,",,W,",GHCND:USW00014764
2019-09-26T00:00:00,WDF5,180,",,W,",GHCND:USW00014764
2019-09-26T00:00:00,WSF2,72,",,W,",GHCND:USW00014764
2019-09-26T00:00:00,WSF5,107,",,W,",GHCND:USW00014764
2019-09-26T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2019-09-27T00:00:00,AWND,26,",,W,",GHCND:USW00014764
2019-09-27T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-09-27T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-27T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-27T00:00:00,TAVG,150,"H,,S,",GHCND:USW00014764
2019-09-27T00:00:00,TMAX,206,",,W,2400",GHCND:USW00014764
2019-09-27T00:00:00,TMIN,94,",,W,2400",GHCND:USW00014764
2019-09-27T00:00:00,WDF2,160,",,W,",GHCND:USW00014764
2019-09-27T00:00:00,WDF5,160,",,W,",GHCND:USW00014764
2019-09-27T00:00:00,WSF2,54,",,W,",GHCND:USW00014764
2019-09-27T00:00:00,WSF5,72,",,W,",GHCND:USW00014764
2019-09-28T00:00:00,AWND,30,",,W,",GHCND:USW00014764
2019-09-28T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-09-28T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-28T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-28T00:00:00,TAVG,166,"H,,S,",GHCND:USW00014764
2019-09-28T00:00:00,TMAX,228,",,W,2400",GHCND:USW00014764
2019-09-28T00:00:00,TMIN,106,",,W,2400",GHCND:USW00014764
2019-09-28T00:00:00,WDF2,190,",,W,",GHCND:USW00014764
2019-09-28T00:00:00,WDF5,180,",,W,",GHCND:USW00014764
2019-09-28T00:00:00,WSF2,67,",,W,",GHCND:USW00014764
2019-09-28T00:00:00,WSF5,89,",,W,",GHCND:USW00014764
2019-09-29T00:00:00,AWND,42,",,W,",GHCND:USW00014764
2019-09-29T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-09-29T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-29T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-29T00:00:00,TAVG,186,"H,,S,",GHCND:USW00014764
2019-09-29T00:00:00,TMAX,211,",,W,2400",GHCND:USW00014764
2019-09-29T00:00:00,TMIN,89,",,W,2400",GHCND:USW00014764
2019-09-29T00:00:00,WDF2,350,",,W,",GHCND:USW00014764
2019-09-29T00:00:00,WDF5,320,",,W,",GHCND:USW00014764
2019-09-29T00:00:00,WSF2,89,",,W,",GHCND:USW00014764
2019-09-29T00:00:00,WSF5,112,",,W,",GHCND:USW00014764
2019-09-30T00:00:00,AWND,26,",,W,",GHCND:USW00014764
2019-09-30T00:00:00,PRCP,0,"T,,W,2400",GHCND:USW00014764
2019-09-30T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-09-30T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-09-30T00:00:00,TAVG,106,"H,,S,",GHCND:USW00014764
2019-09-30T00:00:00,TMAX,150,",,W,2400",GHCND:USW00014764
2019-09-30T00:00:00,TMIN,56,",,W,2400",GHCND:USW00014764
2019-09-30T00:00:00,WDF2,150,",,W,",GHCND:USW00014764
2019-09-30T00:00:00,WDF5,30,",,W,",GHCND:USW00014764
2019-09-30T00:00:00,WSF2,58,",,W,",GHCND:USW00014764
2019-09-30T00:00:00,WSF5,72,",,W,",GHCND:USW00014764
2019-10-01T00:00:00,AWND,24,",,W,",GHCND:USW00014764
2019-10-01T00:00:00,PRCP,46,",,W,2400",GHCND:USW00014764
2019-10-01T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-10-01T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-10-01T00:00:00,TAVG,136,"H,,S,",GHCND:USW00014764
2019-10-01T00:00:00,TMAX,178,",,W,2400",GHCND:USW00014764
2019-10-01T00:00:00,TMIN,122,",,W,2400",GHCND:USW00014764
2019-10-01T00:00:00,WDF2,190,",,W,",GHCND:USW00014764
2019-10-01T00:00:00,WDF5,200,",,W,",GHCND:USW00014764
2019-10-01T00:00:00,WSF2,63,",,W,",GHCND:USW00014764
2019-10-01T00:00:00,WSF5,89,",,W,",GHCND:USW00014764
2019-10-01T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2019-10-02T00:00:00,AWND,28,",,W,",GHCND:USW00014764
2019-10-02T00:00:00,PRCP,10,",,W,2400",GHCND:USW00014764
2019-10-02T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-10-02T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-10-02T00:00:00,TAVG,164,"H,,S,",GHCND:USW00014764
2019-10-02T00:00:00,TMAX,189,",,W,2400",GHCND:USW00014764
2019-10-02T00:00:00,TMIN,72,",,W,2400",GHCND:USW00014764
2019-10-02T00:00:00,WDF2,20,",,W,",GHCND:USW00014764
2019-10-02T00:00:00,WDF5,40,",,W,",GHCND:USW00014764
2019-10-02T00:00:00,WSF2,72,",,W,",GHCND:USW00014764
2019-10-02T00:00:00,WSF5,98,",,W,",GHCND:USW00014764
2019-10-03T00:00:00,AWND,22,",,W,",GHCND:USW00014764
2019-10-03T00:00:00,PRCP,0,"T,,W,2400",GHCND:USW00014764
2019-10-03T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-10-03T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-10-03T00:00:00,TAVG,83,"H,,S,",GHCND:USW00014764
2019-10-03T00:00:00,TMAX,111,",,W,2400",GHCND:USW00014764
2019-10-03T00:00:00,TMIN,33,",,W,2400",GHCND:USW00014764
2019-10-03T00:00:00,WDF2,30,",,W,",GHCND:USW00014764
2019-10-03T00:00:00,WDF5,30,",,W,",GHCND:USW00014764
2019-10-03T00:00:00,WSF2,58,",,W,",GHCND:USW00014764
2019-10-03T00:00:00,WSF5,89,",,W,",GHCND:USW00014764
2019-10-03T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2019-10-04T00:00:00,AWND,48,",,W,",GHCND:USW00014764
2019-10-04T00:00:00,PRCP,43,",,W,2400",GHCND:USW00014764
2019-10-04T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-10-04T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-10-04T00:00:00,TAVG,98,"H,,S,",GHCND:USW00014764
2019-10-04T00:00:00,TMAX,139,",,W,2400",GHCND:USW00014764
2019-10-04T00:00:00,TMIN,50,",,W,2400",GHCND:USW00014764
2019-10-04T00:00:00,WDF2,340,",,W,",GHCND:USW00014764
2019-10-04T00:00:00,WDF5,360,",,W,",GHCND:USW00014764
2019-10-04T00:00:00,WSF2,112,",,W,",GHCND:USW00014764
2019-10-04T00:00:00,WSF5,143,",,W,",GHCND:USW00014764
2019-10-04T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2019-10-05T00:00:00,AWND,22,",,W,",GHCND:USW00014764
2019-10-05T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-10-05T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-10-05T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-10-05T00:00:00,TAVG,81,"H,,S,",GHCND:USW00014764
2019-10-05T00:00:00,TMAX,161,",,W,2400",GHCND:USW00014764
2019-10-05T00:00:00,TMIN,0,",,W,2400",GHCND:USW00014764
2019-10-05T00:00:00,WDF2,330,",,W,",GHCND:USW00014764
2019-10-05T00:00:00,WDF5,300,",,W,",GHCND:USW00014764
2019-10-05T00:00:00,WSF2,63,",,W,",GHCND:USW00014764
2019-10-05T00:00:00,WSF5,89,",,W,",GHCND:USW00014764
2019-10-06T00:00:00,AWND,38,",,W,",GHCND:USW00014764
2019-10-06T00:00:00,PRCP,0,"T,,W,2400",GHCND:USW00014764
2019-10-06T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-10-06T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-10-06T00:00:00,TAVG,88,"H,,S,",GHCND:USW00014764
2019-10-06T00:00:00,TMAX,167,",,W,2400",GHCND:USW00014764
2019-10-06T00:00:00,TMIN,6,",,W,2400",GHCND:USW00014764
2019-10-06T00:00:00,WDF2,190,",,W,",GHCND:USW00014764
2019-10-06T00:00:00,WDF5,180,",,W,",GHCND:USW00014764
2019-10-06T00:00:00,WSF2,94,",,W,",GHCND:USW00014764
2019-10-06T00:00:00,WSF5,130,",,W,",GHCND:USW00014764
2019-10-07T00:00:00,AWND,34,",,W,",GHCND:USW00014764
2019-10-07T00:00:00,PRCP,140,",,W,2400",GHCND:USW00014764
2019-10-07T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-10-07T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-10-07T00:00:00,TAVG,174,"H,,S,",GHCND:USW00014764
2019-10-07T00:00:00,TMAX,217,",,W,2400",GHCND:USW00014764
2019-10-07T00:00:00,TMIN,139,",,W,2400",GHCND:USW00014764
2019-10-07T00:00:00,WDF2,180,",,W,",GHCND:USW00014764
2019-10-07T00:00:00,WDF5,190,",,W,",GHCND:USW00014764
2019-10-07T00:00:00,WSF2,72,",,W,",GHCND:USW00014764
2019-10-07T00:00:00,WSF5,107,",,W,",GHCND:USW00014764
2019-10-07T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2019-10-08T00:00:00,AWND,26,",,W,",GHCND:USW00014764
2019-10-08T00:00:00,PRCP,15,",,W,2400",GHCND:USW00014764
2019-10-08T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-10-08T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-10-08T00:00:00,TAVG,149,"H,,S,",GHCND:USW00014764
2019-10-08T00:00:00,TMAX,189,",,W,2400",GHCND:USW00014764
2019-10-08T00:00:00,TMIN,83,",,W,2400",GHCND:USW00014764
2019-10-08T00:00:00,WDF2,340,",,W,",GHCND:USW00014764
2019-10-08T00:00:00,WDF5,360,",,W,",GHCND:USW00014764
2019-10-08T00:00:00,WSF2,72,",,W,",GHCND:USW00014764
2019-10-08T00:00:00,WSF5,85,",,W,",GHCND:USW00014764
2019-10-09T00:00:00,AWND,40,",,W,",GHCND:USW00014764
2019-10-09T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-10-09T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-10-09T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-10-09T00:00:00,TAVG,118,"H,,S,",GHCND:USW00014764
2019-10-09T00:00:00,TMAX,150,",,W,2400",GHCND:USW00014764
2019-10-09T00:00:00,TMIN,89,",,W,2400",GHCND:USW00014764
2019-10-09T00:00:00,WDF2,40,",,W,",GHCND:USW00014764
2019-10-09T00:00:00,WDF5,30,",,W,",GHCND:USW00014764
2019-10-09T00:00:00,WSF2,72,",,W,",GHCND:USW00014764
2019-10-09T00:00:00,WSF5,94,",,W,",GHCND:USW00014764
2019-10-10T00:00:00,AWND,48,",,W,",GHCND:USW00014764
2019-10-10T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-10-10T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-10-10T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-10-10T00:00:00,TAVG,116,"H,,S,",GHCND:USW00014764
2019-10-10T00:00:00,TMAX,161,",,W,2400",GHCND:USW00014764
2019-10-10T00:00:00,TMIN,89,",,W,2400",GHCND:USW00014764
2019-10-10T00:00:00,WDF2,10,",,W,",GHCND:USW00014764
2019-10-10T00:00:00,WDF5,30,",,W,",GHCND:USW00014764
2019-10-10T00:00:00,WSF2,76,",,W,",GHCND:USW00014764
2019-10-10T00:00:00,WSF5,103,",,W,",GHCND:USW00014764
2019-10-11T00:00:00,AWND,59,",,W,",GHCND:USW00014764
2019-10-11T00:00:00,PRCP,0,"T,,W,2400",GHCND:USW00014764
2019-10-11T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-10-11T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-10-11T00:00:00,TAVG,126,"H,,S,",GHCND:USW00014764
2019-10-11T00:00:00,TMAX,161,",,W,2400",GHCND:USW00014764
2019-10-11T00:00:00,TMIN,100,",,W,2400",GHCND:USW00014764
2019-10-11T00:00:00,WDF2,60,",,W,",GHCND:USW00014764
2019-10-11T00:00:00,WDF5,60,",,W,",GHCND:USW00014764
2019-10-11T00:00:00,WSF2,98,",,W,",GHCND:USW00014764
2019-10-11T00:00:00,WSF5,116,",,W,",GHCND:USW00014764
2019-10-11T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2019-10-12T00:00:00,AWND,34,",,W,",GHCND:USW00014764
2019-10-12T00:00:00,PRCP,10,",,W,2400",GHCND:USW00014764
2019-10-12T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
2019-10-12T00:00:00,SNWD,0,",,W,",GHCND:USW00014764
2019-10-12T00:00:00,TAVG,118,"H,,S,",GHCND:USW00014764
2019-10-12T00:00:00,TMAX,139,",,W,2400",GHCND:USW00014764
2019-10-12T00:00:00,TMIN,100,",,W,2400",GHCND:USW00014764
2019-10-12T00:00:00,WDF2,350,",,W,",GHCND:USW00014764
2019-10-12T00:00:00,WDF5,40,",,W,",GHCND:USW00014764
2019-10-12T00:00:00,WSF2,67,",,W,",GHCND:USW00014764
2019-10-12T00:00:00,WSF5,85,",,W,",GHCND:USW00014764
2019-10-12T00:00:00,WT01,1,",,W,",GHCND:USW00014764
2019-10-12T00:00:00,WT08,1,",,W,",GHCND:USW00014764
2019-10-13T00:00:00,AWND,9,",,W,",GHCND:USW00014764
2019-10-13T00:00:00,PRCP,0,",,W,2400",GHCND:USW00014764
2019-10-13T00:00:00,SNOW,0,",,W,",GHCND:USW00014764
